year,qualfield,gender_detail,occ,count,pc,group,married,code,agegroup,gender,childgroup,child,mfc,bach,uniform,field,.group
2011,B. all,f.nochild,Tech/trade,NA,0.01814625295597322,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,137
2011,B. all,f.nochild,Sales/admin/service,NA,0.19254216484374864,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,138
2011,B. all,f.nochild,Labourer/machine,NA,0.0038605619083939263,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,139
2011,B. all,f.nochild,Not working,NA,0.056408391566101654,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,140
2011,Y12,f.nochild,Manager/prof.,NA,0.21925454713931755,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,256
2011,Y12,f.nochild,Tech/trade,NA,0.03099513102721703,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,257
2011,Y12,f.nochild,Sales/admin/service,NA,0.5652530906731749,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,258
2011,Y12,f.nochild,Labourer/machine,NA,0.06470158668534952,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,259
2011,Y12,f.nochild,Not working,NA,0.11979564447494098,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,260
2016,B. all,f.nochild,Manager/prof.,NA,0.7114773529619354,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,266
2016,B. all,f.nochild,Tech/trade,NA,0.01940555274234378,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,267
2016,B. all,f.nochild,Sales/admin/service,NA,0.2057579163085958,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,268
2016,B. all,f.nochild,Labourer/machine,NA,0.006321651595783264,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,269
2016,B. all,f.nochild,Not working,NA,0.05703752639134183,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,all,270
2016,Y12,f.nochild,Manager/prof.,NA,0.21653282433980361,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,386
2016,Y12,f.nochild,Tech/trade,NA,0.029449677570199274,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,387
2016,Y12,f.nochild,Sales/admin/service,NA,0.5324370238930857,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,388
2016,Y12,f.nochild,Labourer/machine,NA,0.07254277488979283,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,389
2016,Y12,f.nochild,Not working,NA,0.14903769930711863,occ.2534.uniform,NA,f.nochild,2534,f,TRUE,FALSE,"Female, no child",TRUE,TRUE,Y12,390
